event_id,true_master_id,supplier_raw_brand,supplier_raw_product_name,supplier_raw_quantity,supplier_raw_gtin,supplier_norm_brand,supplier_norm_product_name,supplier_norm_quantity,supplier_norm_gtin,artwork_brand,artwork_product_name,artwork_quantity,artwork_gtin,artwork_norm_brand,artwork_norm_quantity,master_brand,master_product_name,master_quantity,master_gtin,master_norm_brand,master_norm_quantity
abt-buy_0614,334,Panasonic,CORDED TELEPHONE - KEYPAD - SINGLE-LINE OPERATION - 2-WAY - LCD DISPLAY - BLACK - KX-TS620B,,80000000003347,panasonic,corded telephone - keypad - single-line operation - 2-way - lcd display - black - kx-ts620b,,80000000003347,,,,,,,,Panasonic Integrated Black Telephone System With All-Digital Answering System - KXTS620B,,80000000003347,,
abt-buy_0615,544,Panasonic,Panasonic SC-BT100 Home Theater System - SC-BT100P-K,,80000000005447,panasonic,panasonic sc-bt100 home theater system - sc-bt100p-k,,80000000005447,,,,,,,,Panasonic Black Blu-ray Disc Theater Sound System - SCBT100,,80000000005447,,
abt-buy_0616,547,Panasonic,Panasonic SC-PT960 Home Theater System,,80000000005477,panasonic,panasonic sc-pt960 home theater system,,80000000005477,,,,,,,,Panasonic Black DVD Home Theater Sound System - SCPT960,,80000000005477,,
abt-buy_0617,562,Sony,Sony BRAVIA DAV-HDX275 Home Theater System,,80000000005627,sony,sony bravia dav-hdx275 home theater system,,80000000005627,,,,,,,,Sony BRAVIA Home Theater System - DAVHDX275,,80000000005627,,
abt-buy_0618,626,Sony,Sony BRAVIA DAV-HDX279WC Home Theater System,,80000000006267,sony,sony bravia dav-hdx279wc home theater system,,80000000006267,,,,,,,,Sony Black Bravia Home Theater System - DAVHDX279W,,80000000006267,,
abt-buy_0619,530,Sony,Sony DVP-FX820/L Portable DVD Player - DVPFX820/L,,80000000005307,sony,sony dvp-fx820/l portable dvd player - dvpfx820/l,,80000000005307,,,,,,,,Sony DVP-FX820 Blue 8' Portable DVD Player - DVPFX820LI,,80000000005307,,
abt-buy_0620,532,Sony,Sony DVP-FX820/R Portable DVD Player - DVPFX820/R,,80000000005327,sony,sony dvp-fx820/r portable dvd player - dvpfx820/r,,80000000005327,,,,,,,,Sony DVP-FX820 Red 8' Portable DVD Player - DVPFX820R,,80000000005327,,
abt-buy_0621,563,Sony,Sony DVP-NS700H/S DVD Player - DVPNS700HS,,80000000005637,sony,sony dvp-ns700h/s dvd player - dvpns700hs,,80000000005637,,,,,,,,Sony Silver 1080p Upscaling DVD Player - DVPNS700HS,,80000000005637,,
abt-buy_0622,677,LG Electronics,LG 22 Cu.Ft. Total Capacity,,80000000006777,lg electronics,lg 22 cu.ft. total capacity,,80000000006777,,,,,,,,LG LDC22720ST 22 Cu. Ft. Smooth White Bottom Freezer Refrigerator - LDC22720SS,,80000000006777,,
abt-buy_0623,694,LG Electronics,LG 22.6 Cu.Ft. Total Capacity,,80000000006947,lg electronics,lg 22.6 cu.ft. total capacity,,80000000006947,,,,,,,,LG LFC23760ST 22.6 Cu. Ft. Stainless Steel French Door Bottom Freezer Refrigerator - LFC23760SS,,80000000006947,,
abt-buy_0624,698,LG Electronics,LG 25.0 Cu.Ft. Total Capacity,,80000000006987,lg electronics,lg 25.0 cu.ft. total capacity,,80000000006987,,,,,,,,LG LFC25770SB 25.0 Cu. Ft. Smooth Black French Door Bottom Freezer Refrigerator - LFC25770BK,,80000000006987,,
abt-buy_0625,699,LG Electronics,LG 25.0 Cu.Ft. Total Capacity,,80000000006997,lg electronics,lg 25.0 cu.ft. total capacity,,80000000006997,,,,,,,,LG LFC25770ST 25.0 Cu. Ft. Stainless Steel French Door Bottom Freezer Refrigerator - LFC25770SS,,80000000006997,,
abt-buy_0626,697,LG Electronics,LG 25.0 Cu.Ft. Total Capacity,,80000000006977,lg electronics,lg 25.0 cu.ft. total capacity,,80000000006977,,,,,,,,LG LFC25770SW 25.0 Cu. Ft. Smooth White French Door Bottom Freezer Refrigerator - LFC25770WH,,80000000006977,,
abt-buy_0627,700,LG Electronics,LG 25.0 Cu.Ft. Total Capacity,,80000000007007,lg electronics,lg 25.0 cu.ft. total capacity,,80000000007007,,,,,,,,LG 25.0 Cu. Ft. Titanium French Door Bottom Freezer Refrigerator - LFC25770TT,,80000000007007,,
abt-buy_0628,704,LG Electronics,LG 25 Cu. Ft. Ice & Water Dispensing,,80000000007047,lg electronics,lg 25 cu. ft. ice & water dispensing,,80000000007047,,,,,,,,LG LFX25971SB 24.7 Cu. Ft. Smooth Black French Door Bottom Freezer Refrigerator - LFX25971BK,,80000000007047,,
abt-buy_0629,705,LG Electronics,LG 24.7 cu. ft. Stainless Steel French Door Bottom Mount Refrigerator,,80000000007057,lg electronics,lg 24.7 cu. ft. stainless steel french door bottom mount refrigerator,,80000000007057,,,,,,,,LG LFX25971ST 24.7 Cu. Ft. Stainless Steel French Door Bottom Freezer Refrigerator - LFX25971SS,,80000000007057,,
abt-buy_0630,703,LG Electronics,LG 25 CF Refrigerator 3 Door White Tall,,80000000007037,lg electronics,lg 25 cf refrigerator 3 door white tall,,80000000007037,,,,,,,,LG LFX25971SW 24.7 Cu. Ft. Smooth White French Door Bottom Freezer Refrigerator - LFX25971WH,,80000000007037,,
abt-buy_0631,743,LG Electronics,LG 25 Cu.Ft. Total Capacity 4 Door Refrigerator,,80000000007437,lg electronics,lg 25 cu.ft. total capacity 4 door refrigerator,,80000000007437,,,,,,,,LG LMX25981ST 24.7 Cu. Ft. Capacity Stainless Steel French Door Refrigerator - LMX25981SS,,80000000007437,,
abt-buy_0632,736,LG Electronics,LG LDF6920BB Fully Integrated Dishwasher,,80000000007367,lg electronics,lg ldf6920bb fully integrated dishwasher,,80000000007367,,,,,,,,LG 24' LDF6920BB Fully Integrated Built In Black Dishwasher - LDF6920BK,,80000000007367,,
abt-buy_0633,735,LG Electronics,"LG LDF6920ST Fully Integrated Dishwasher with 5 Wash Cycles, 3 Spray Arms, SenseClean System, Delay Start, Food Disposer and Self-Clean Filter: Stainless Steel",,80000000007357,lg electronics,"lg ldf6920st fully integrated dishwasher with 5 wash cycles, 3 spray arms, senseclean system, delay start, food disposer and self-clean filter: stainless steel",,80000000007357,,,,,,,,LG 24' LDF6920ST Fully Integrated Built In Stainless Steel Dishwasher - LDF6920SS,,80000000007357,,
abt-buy_0634,733,LG Electronics,LG Dishwasher,,80000000007337,lg electronics,lg dishwasher,,80000000007337,,,,,,,,LG 24' LDF6920WW Fully Integrated Built In White Dishwasher - LDF6920WH,,80000000007337,,
abt-buy_0635,732,LG Electronics,LG Semi-Integrated Electronic Panel with Digital Status Display,,80000000007327,lg electronics,lg semi-integrated electronic panel with digital status display,,80000000007327,,,,,,,,LG 24' LDS4821BB Semi Integrated Built In Black Dishwasher - LDS4821BK,,80000000007327,,
abt-buy_0636,731,LG Electronics,LG Semi-Integrated Electronic Panel with Digital Status Display Dishwasher,,80000000007317,lg electronics,lg semi-integrated electronic panel with digital status display dishwasher,,80000000007317,,,,,,,,LG 24' LDS4821WW Semi Integrated Built In White Dishwasher - LDS4821WH,,80000000007317,,
abt-buy_0637,718,LG Electronics,LG 1.6 cu.ft. Over the Range Microwave,,80000000007187,lg electronics,lg 1.6 cu.ft. over the range microwave,,80000000007187,,,,,,,,LG Over-The-Range Black Microwave Oven - LMV1680BK,,80000000007187,,
abt-buy_0638,717,LG Electronics,LG 1.6 cu.ft. Over the Range,,80000000007177,lg electronics,lg 1.6 cu.ft. over the range,,80000000007177,,,,,,,,LG Over-The-Range White Microwave Oven - LMV1680WH,,80000000007177,,
abt-buy_0639,693,LG Electronics,LG 5.6 cu.ft. Freestanding Electric Range,,80000000006937,lg electronics,lg 5.6 cu.ft. freestanding electric range,,80000000006937,,,,,,,,LG 5.6 Cu. Ft. Black Freestanding Electric Range - LRE30453BK,,80000000006937,,
abt-buy_0640,674,LG Electronics,LG 5.6 cu.ft. Freestanding Electric Range,,80000000006747,lg electronics,lg 5.6 cu.ft. freestanding electric range,,80000000006747,,,,,,,,LG Stainless Steel Freestanding Electric Range - LRE30453SS,,80000000006747,,
abt-buy_0641,692,LG Electronics,LG 5.6 cu.ft. Freestanding Electric Range,,80000000006927,lg electronics,lg 5.6 cu.ft. freestanding electric range,,80000000006927,,,,,,,,LG 5.6 Cu. Ft. White Freestanding Electric Range - LRE30453WH,,80000000006927,,
abt-buy_0642,690,LG Electronics,LG 5.6 cu.ft. Freestanding Electric Range,,80000000006907,lg electronics,lg 5.6 cu.ft. freestanding electric range,,80000000006907,,,,,,,,LG Black Freestanding Electric Range - LRE30757BK,,80000000006907,,
abt-buy_0643,691,LG Electronics,LG 5.6 cu.ft. Freestanding Electric Range,,80000000006917,lg electronics,lg 5.6 cu.ft. freestanding electric range,,80000000006917,,,,,,,,LG Stainless Steel Freestanding Electric Range - LRE30757SS,,80000000006917,,
abt-buy_0644,713,LG Electronics,LG 5.0 cu.ft. Freestanding Gas Range,,80000000007137,lg electronics,lg 5.0 cu.ft. freestanding gas range,,80000000007137,,,,,,,,LG 30' Black Freestanding Gas Range - LRG30357BK,,80000000007137,,
abt-buy_0645,715,LG Electronics,LG 5.0 cu.ft. Freestanding Gas Range,,80000000007157,lg electronics,lg 5.0 cu.ft. freestanding gas range,,80000000007157,,,,,,,,LG 30' Stainless Steel Freestanding Gas Range - LRG30357SS,,80000000007157,,
abt-buy_0646,712,LG Electronics,LG 5.0 cu.ft. Freestanding Gas Range,,80000000007127,lg electronics,lg 5.0 cu.ft. freestanding gas range,,80000000007127,,,,,,,,LG 30' White Freestanding Gas Range - LRG30357WH,,80000000007127,,
abt-buy_0647,482,Sony,Sony Cyber-shot DSC-W150 Digital Camera - Gold - DSCW150N,,80000000004827,sony,sony cyber-shot dsc-w150 digital camera - gold - dscw150n,,80000000004827,,,,,,,,Sony Gold Cyber-Shot Digital Camera - DSCW150N,,80000000004827,,
abt-buy_0648,481,Sony,Sony Cyber-shot DSC-W150 Digital Camera - Red - DSCW150R,,80000000004817,sony,sony cyber-shot dsc-w150 digital camera - red - dscw150r,,80000000004817,,,,,,,,Sony Red Cyber-Shot Digital Camera - DSCW150R,,80000000004817,,
abt-buy_0649,484,Sony,Sony Cyber-shot DSC-W170 Digital Camera - Red - DSCW170R,,80000000004847,sony,sony cyber-shot dsc-w170 digital camera - red - dscw170r,,80000000004847,,,,,,,,Sony Red Cyber-Shot Digital Camera - DSCW170R,,80000000004847,,
abt-buy_0650,872,Brenthaven,SLING II LAPTOP CASE - 21 INCH - 4.5 INCH - 14.5 INCH - 2221,,80000000008727,brenthaven,sling ii laptop case - 21 inch - 4.5 inch - 14.5 inch - 2221,,80000000008727,,,,,,,,Brenthaven Sling II Titanium Laptop Carrying Bag For 15' MacBook Pro - TR654ZMA,,80000000008727,,
abt-buy_0651,871,Brenthaven,SLING I LAPTOP CASE - 18 INCH - 4.5 INCH - 13 INCH - 2211,,80000000008717,brenthaven,sling i laptop case - 18 inch - 4.5 inch - 13 inch - 2211,,80000000008717,,,,,,,,Brenthaven Sling I Titanium Laptop Carrying Bag For 13' MacBook - TR653ZMA,,80000000008717,,
abt-buy_0652,317,Denon,Denon DHT-FS3 2-piece Home Theater Audio System,,80000000003177,denon,denon dht-fs3 2-piece home theater audio system,,80000000003177,,,,,,,,Denon X-Space Surround Bar Home Theatre System In Black - DHTFS3,,80000000003177,,
abt-buy_0653,719,LG Electronics,1.6 cu.ft. Over the Range Microwave,,80000000007197,lg electronics,1.6 cu.ft. over the range microwave,,80000000007197,,,,,,,,LG Over-The-Range Stainless Steel Microwave Oven  - LMV1680SS,,80000000007197,,
abt-buy_0654,721,LG Electronics,LG 2.0 cu.ft. Over the Range Microwave Oven,,80000000007217,lg electronics,lg 2.0 cu.ft. over the range microwave oven,,80000000007217,,,,,,,,LG 2.0 Cu. Ft. Over-The-Range Black Microwave Oven - LMVM2085BK,,80000000007217,,
abt-buy_0655,720,LG Electronics,LG 2.0 cu.ft. Over the Range Microwave Oven,,80000000007207,lg electronics,lg 2.0 cu.ft. over the range microwave oven,,80000000007207,,,,,,,,LG 2.0 Cu. Ft. Over-The-Range White Microwave Oven - LMVM2085WH,,80000000007207,,
abt-buy_0656,723,LG Electronics,LG 2.0 cu.ft. Over the Range Microwave Oven,,80000000007237,lg electronics,lg 2.0 cu.ft. over the range microwave oven,,80000000007237,,,,,,,,LG 2.0 Cu. Ft. Over-The-Range Stainless Steel Microwave Oven - LMVM2085SS,,80000000007237,,
abt-buy_0657,1014,Logitech,Logitech QuickCam Vision Pro Webcam - 960-000254,,80000000010147,logitech,logitech quickcam vision pro webcam - 960-000254,,80000000010147,,,,,,,,Logitech QuickCam Vision Pro For Mac - 960000254,,80000000010147,,
abt-buy_0658,820,Pure Digital Technol,Pure Digital Flip Mino Digital Camcorder - F360B,,80000000008207,pure digital technol,pure digital flip mino digital camcorder - f360b,,80000000008207,,,,,,,,Flip Video F360 Black Mino Series Camcorder - F360B,,80000000008207,,
abt-buy_0659,819,Pure Digital Technol,Pure Digital Flip Mino Digital Camcorder - F360W,,80000000008197,pure digital technol,pure digital flip mino digital camcorder - f360w,,80000000008197,,,,,,,,Flip Video F360 White Mino Series Camcorder - F360W,,80000000008197,,
abt-buy_0660,768,Samsung,"Samsung HL72A650 - 72' Widescreen 1080p DLP HDTV - 2,500:1 Contrast Ratio",,80000000007687,samsung,"samsung hl72a650 - 72' widescreen 1080p dlp hdtv - 2,500:1 contrast ratio",,80000000007687,,,,,,,,Samsung 72' Series 6 Black Widescreen DLP HDTV - HL72A650,,80000000007687,,
abt-buy_0661,543,Boston Acoustics,Boston Acoustics Horizon Duo-i AM/FM Stereo Radio - HDUOIMDNT,,80000000005437,boston acoustics,boston acoustics horizon duo-i am/fm stereo radio - hduoimdnt,,80000000005437,,,,,,,,Boston Acoustics Duo-I AM/FM Clock Radio With iPod Dock - HDUOIMDNT,,80000000005437,,
abt-buy_0662,775,Samsung,Samsung YP-S2ZW 1GB Flash MP3 Player - YP-S2ZW/XAA,,80000000007757,samsung,samsung yp-s2zw 1gb flash mp3 player - yp-s2zw/xaa,,80000000007757,,,,,,,,Samsung S2 White 1GB Flash MP3 Player - YPS2ZW,,80000000007757,,
abt-buy_0663,657,Onkyo,Onkyo CS-325 Stereo CD Receiver Mini Audio System,,80000000006577,onkyo,onkyo cs-325 stereo cd receiver mini audio system,,80000000006577,,,,,,,,Onkyo Black CD Receiver System - CS325,,80000000006577,,
abt-buy_0664,785,Canon,Canon SELPHY CP760 Dye Sublimation Printer - 2565B001,,80000000007857,canon,canon selphy cp760 dye sublimation printer - 2565b001,,80000000007857,,,,,,,,Canon White Selphy CP760 Compact Photo Printer - 2565B001,,80000000007857,,
abt-buy_0665,42,Whirlpool,Maytag MMV4205BAQ Over-the-Range Microwave,,80000000000427,whirlpool,maytag mmv4205baq over-the-range microwave,,80000000000427,,,,,,,,Maytag Bisque Over-The-Range Microwave Oven - MMV4205BT,,80000000000427,,
abt-buy_0666,43,Whirlpool,Maytag 2.0 Cu. Ft. Over-the-Range Microwave Oven,,80000000000437,whirlpool,maytag 2.0 cu. ft. over-the-range microwave oven,,80000000000437,,,,,,,,Maytag Over-The-Range Microwave Oven - MMV5207BK,,80000000000437,,
abt-buy_0667,1021,LINKSYS,Linksys WRT610N Simultaneous Dual-N Band Wireless Router,,80000000010217,linksys,linksys wrt610n simultaneous dual-n band wireless router,,80000000010217,,,,,,,,Linksys Simultaneous Dual-N Band Wireless Router - WRT610N,,80000000010217,,
abt-buy_0668,839,Speck Products,Speck Products SeeThru Case for Apple 13' MacBook - MB13-BLK-SEE-V2,,80000000008397,speck products,speck products seethru case for apple 13' macbook - mb13-blk-see-v2,,80000000008397,,,,,,,,Speck SeeThru Black Hard Shell Case For 13' MacBook - MB13BLKSEEV2,,80000000008397,,
abt-buy_0669,751,Bracketron,Bracketron Low-Pro Windshield Mount - SWM-400-BL,,80000000007517,bracketron,bracketron low-pro windshield mount - swm-400-bl,,80000000007517,,,,,,,,Bracketron Black GPS Low-Pro Windshield Mount - SWM400BL,,80000000007517,,
abt-buy_0670,167,GE,Ge 24746 Futura(tm) Indoor Hdtv Antenna,,80000000001677,ge,ge 24746 futura(tm) indoor hdtv antenna,,80000000001677,,,,,,,,GE Futura Indoor TV Antenna - Silver Finish - TV24746,,80000000001677,,
abt-buy_0671,764,BlueAnt,BlueAnt Wireless Z9i Bluetooth Headset - Black - US-091010,,80000000007647,blueant,blueant wireless z9i bluetooth headset - black - us-091010,,80000000007647,,,,,,,,BlueAnt Black Bluetooth Headset - Z9I,,80000000007647,,
abt-buy_0672,772,Sony,Sony HT-DDWG700 Home Theater System - HTDDWG700,,80000000007727,sony,sony ht-ddwg700 home theater system - htddwg700,,80000000007727,,,,,,,,Sony Black 5.1 Channel Home Theater System - HTDDWG700,,80000000007727,,
abt-buy_0673,598,TRANSCEND INFORMATION,Transcend 4GB microSDHC Card (Class 6) - TS4GUSDHC6,,80000000005987,transcend information,transcend 4gb microsdhc card (class 6) - ts4gusdhc6,,80000000005987,,,,,,,,Transcend 4GB Micro Secure Digital Memory Card - TS4GUSDHC6,,80000000005987,,
abt-buy_0674,676,Sony,Sony BRAVIA M Series KDL-26M4000 26' LCD TV - KDL26M4000,,80000000006767,sony,sony bravia m series kdl-26m4000 26' lcd tv - kdl26m4000,,80000000006767,,,,,,,,Sony 26' BRAVIA M-Series Black LCD Flat Panel HDTV - KDL26M4000,,80000000006767,,
abt-buy_0675,739,Samsung,Samsung BDP-1500 Blu-ray DVD Player - BDP1500,,80000000007397,samsung,samsung bdp-1500 blu-ray dvd player - bdp1500,,80000000007397,,,,,,,,Samsung Black Blu-ray Player - BDP1500,,80000000007397,,
abt-buy_0676,602,LG Electronics,LG 37LG50 - 37' Widescreen 1080p LCD HDTV - 15000:1 Dynamic Contrast Ratio - 5ms Response Time,,80000000006027,lg electronics,lg 37lg50 - 37' widescreen 1080p lcd hdtv - 15000:1 dynamic contrast ratio - 5ms response time,,80000000006027,,,,,,,,LG 37' Black LCD Flat Panel HDTV - 37LG50,,80000000006027,,
abt-buy_0677,687,Onkyo,Onkyo TXSR606 A/V Receiver,,80000000006877,onkyo,onkyo txsr606 a/v receiver,,80000000006877,,,,,,,,Onkyo 7.1-Channel Home Theater Black Receiver - TXSR606B,,80000000006877,,
abt-buy_0678,653,Mitsubishi,Mitsubishi WD-65735 65' Projection TV - WD65735,,80000000006537,mitsubishi,mitsubishi wd-65735 65' projection tv - wd65735,,80000000006537,,,,,,,,Mitsubishi 735 Series 65' 1080p DLP Rear Projection Black HDTV - WD65735,,80000000006537,,
abt-buy_0679,678,Sony,Sony BRAVIA S Series KDL-46S4100 46' LCD TV - KDL46S4100,,80000000006787,sony,sony bravia s series kdl-46s4100 46' lcd tv - kdl46s4100,,80000000006787,,,,,,,,Sony 46' BRAVIA S-Series Black LCD Flat Panel HDTV - KDL46S4100,,80000000006787,,
abt-buy_0680,681,Sony,Sony BRAVIA KDL-32L4000 32' LCD TV - KDL32L4000,,80000000006817,sony,sony bravia kdl-32l4000 32' lcd tv - kdl32l4000,,80000000006817,,,,,,,,Sony 32' BRAVIA L-Series Black LCD Flat Panel HDTV - KDL32L4000,,80000000006817,,
abt-buy_0681,708,LG Electronics,LG 32LG30 - 32' Widescreen 720p LCD HDTV - 12000:1 Dynamic Contrast Ratio - 8ms Response Time,,80000000007087,lg electronics,lg 32lg30 - 32' widescreen 720p lcd hdtv - 12000:1 dynamic contrast ratio - 8ms response time,,80000000007087,,,,,,,,LG 32' Black LCD Flat Panel HDTV - 32LG30,,80000000007087,,
abt-buy_0682,654,Mitsubishi,Mitsubishi WD-65736 65' Projection TV - WD65736,,80000000006547,mitsubishi,mitsubishi wd-65736 65' projection tv - wd65736,,80000000006547,,,,,,,,Mitsubishi 736 Series 65' 1080p DLP Rear Projection Black HDTV - WD65736,,80000000006547,,
abt-buy_0683,756,Panasonic,Panasonic Viera TH-46PZ850U 46' Plasma TV - TH46PZ850U,,80000000007567,panasonic,panasonic viera th-46pz850u 46' plasma tv - th46pz850u,,80000000007567,,,,,,,,Panasonic VIERA 46' Black Plasma Flat Panel 1080p HDTV - TH46PZ850U,,80000000007567,,
abt-buy_0684,478,Sony,Sony Cyber-shot DSC-W150 Digital Camera - Silver - DSCW150,,80000000004787,sony,sony cyber-shot dsc-w150 digital camera - silver - dscw150,,80000000004787,,,,,,,,Sony Silver Cyber-Shot Digital Camera - DSCW150,,80000000004787,,
abt-buy_0685,18,Frigidaire,Frigidaire FDB130RGS 24' Built-In Dishwasher (White),,80000000000187,frigidaire,frigidaire fdb130rgs 24' built-in dishwasher (white),,80000000000187,,,,,,,,Frigidaire 24' White Built-In Dishwasher - FDB130WH,,80000000000187,,
abt-buy_0686,688,Sony,Sony Cyber-shot DSC-W300 Digital Camera,,80000000006887,sony,sony cyber-shot dsc-w300 digital camera,,80000000006887,,,,,,,,Sony Black 13.6 Megapixel Cyber-Shot Digital Camera - DSCW300,,80000000006887,,
abt-buy_0687,1064,Cuisinart,Cuisinart TOB-155 Toaster Oven Broiler,,80000000010647,cuisinart,cuisinart tob-155 toaster oven broiler,,80000000010647,,,,,,,,Cuisinart Exact Heat Matte Black Toaster Oven Broiler - TOB155,,80000000010647,,
abt-buy_0688,395,Alpine,ALPINE CDA-9886 Car Audio Player - CDA9886,,80000000003957,alpine,alpine cda-9886 car audio player - cda9886,,80000000003957,,,,,,,,Alpine CD-R/-RW/MP3/AAC/WMA Receiver - CDA9886,,80000000003957,,
abt-buy_0689,1038,Samsung,Samsung HT-X710 Bluetooth 400-Watt Home Theater System With iPod Dock,,80000000010387,samsung,samsung ht-x710 bluetooth 400-watt home theater system with ipod dock,,80000000010387,,,,,,,,Samsung 2.1 Channel Bluetooth Home Theater System - HTX710T,,80000000010387,,
abt-buy_0690,881,Griffin,Griffin Elan Form for iPhone 3G - 8223-IP2EFRMB,,80000000008817,griffin,griffin elan form for iphone 3g - 8223-ip2efrmb,,80000000008817,,,,,,,,Griffin iPhone 3G Black Elan Form Hard-Shell Leather Case - 8223IP2EFRMB,,80000000008817,,
abt-buy_0691,834,Griffin,Griffin Protective Wave Case for Smart Phone - 8227-IP2WVB,,80000000008347,griffin,griffin protective wave case for smart phone - 8227-ip2wvb,,80000000008347,,,,,,,,Griffin Black iPhone 3G Wave Case - 8227IP2WVB,,80000000008347,,
abt-buy_0692,1043,SKULLCANDY INC,CHOPS HANGER - HEADPHONE - WIRED - EARBUDS - 18 - 20000 HZ - BLACK AND CHROME - HH26-SKC01,,80000000010437,skullcandy inc,chops hanger - headphone - wired - earbuds - 18 - 20000 hz - black and chrome - hh26-skc01,,80000000010437,,,,,,,,Skullcandy CHOPS Headphones In Black Chrome - HH26SKC01,,80000000010437,,
